date,lineitem,quantity,price,discounts,nettotal,purchasenumber,dayssincelastpurch,quantity364,price364,discounts364,netTotal364,quantity28,price28,discounts28,netTotal28,quantity7,price7,discounts7,netTotal7,engagement,posts
5/3/2018,Aubergine and Chickpea Vindaloo,8,4,0,27,5.5,25208.5,12,4,0,42,5,4,0,18,9,4,0,31,0,0
5/3/2018,Beef and Apple Burgers,24,11,0,260,3.583333333,50094.66667,22,14,3,233,17,14,0,239,20,12,0,244,0,0
5/3/2018,Beef and Broccoli,10,8,0,73,2.4,70050.9,19,8,0,152,23,6,1,124,12,6,0,67,0,0
5/3/2018,Beef and Broccoli Stir Fry,17,10,1,157,3.882352941,52979.94118,13,10,1,117,9,10,1,80,4,10,0,40,0,0
5/3/2018,Beef and Squash Kabob,35,7,0,297,2.342857143,71483.77143,31,7,1,251,29,7,0,246,23,7,0,199,0,0
5/3/2018,Chicken and Onion Kabob,38,10,0,415,2.297297297,62254.02703,48,10,1,514,35,10,0,392,38,10,0,417,0,0
5/3/2018,Chutney,8,2,0,16,3.75,62504.75,16,2,0,42,2,2,0,5,8,2,0,20,0,0
5/3/2018,Coconut and Beef Vindaloo,15,4,1,52,3.166666667,58398.33333,14,4,0,47,6,4,0,19,10,4,0,40,0,0
5/3/2018,Fountain Drink,34,2,0,66,3.833333333,50043.95833,27,2,0,54,30,2,0,60,27,2,0,53,0,0
5/3/2018,Lamb and Veggie Kabob,8,8,2,61,1.75,87501.625,8,8,0,77,5,8,3,28,14,8,1,122,0,0
5/3/2018,Lamb Chops,11,7,1,67,2.363636364,54693.09091,17,9,1,146,9,12,0,109,8,6,1,41,0,0
5/3/2018,Naan,21,2,0,48,4.611111111,50119.22222,15,2,0,28,13,2,0,50,11,2,0,33,0,0
5/3/2018,Rice,16,2,0,33,3.75,56358.9375,10,2,0,26,14,2,0,46,7,2,0,16,0,0
5/3/2018,Salmon and Wheat Bran Salad,96,11,1,1013,4.25,52263.78261,75,13,0,931,67,13,1,801,57,13,1,696,0,0
5/3/2018,Yogurt,29,3,0,110,3.892857143,57206.67857,31,3,0,142,15,3,0,62,25,3,0,100,0,0
6/3/2018,Aubergine and Chickpea Vindaloo,8,4,0,28,4.142857143,57236,17,4,0,60,7,4,1,19,11,4,0,38,53,2
6/3/2018,Beef and Apple Burgers,24,16,1,359,1.666666667,79199.04167,35,15,1,485,17,11,0,186,16,9,1,124,53,2
6/3/2018,Beef and Broccoli,18,10,1,174,3.166666667,39060.44444,23,8,0,187,20,7,1,124,11,7,0,80,53,2
6/3/2018,Beef and Broccoli Stir Fry,12,10,0,122,2.75,41829.58333,9,10,0,89,9,10,0,87,12,10,0,123,53,2
6/3/2018,Beef and Squash Kabob,22,7,0,188,2.80952381,52507.52381,40,7,0,350,23,7,0,191,17,7,0,137,53,2
6/3/2018,Chicken and Onion Kabob,47,10,1,495,3.348837209,67488.16279,34,10,0,385,24,10,0,263,45,10,1,449,53,2
6/3/2018,Chutney,7,2,0,29,9.833333333,50046,25,2,0,63,15,2,0,34,11,2,0,24,53,2
6/3/2018,Coconut and Beef Vindaloo,8,4,0,32,6,33410.66667,24,4,0,83,7,4,0,24,6,4,0,24,53,2
6/3/2018,Fountain Drink,32,2,0,64,3.5,59192.22727,57,2,0,113,35,2,0,70,34,2,0,64,53,2
6/3/2018,Lamb and Veggie Kabob,10,8,0,93,1.8,70015.3,17,8,1,150,5,8,0,48,13,8,0,119,53,2
6/3/2018,Lamb Chops,19,8,0,149,2.631578947,57959.21053,22,8,0,162,20,9,1,163,13,8,1,97,53,2
6/3/2018,Naan,17,2,0,37,3.294117647,41302.23529,35,2,0,80,18,2,0,50,14,2,0,32,53,2
6/3/2018,Rice,19,2,0,38,3.625,56290,17,2,0,37,19,2,0,38,11,2,0,28,53,2
6/3/2018,Salmon and Wheat Bran Salad,81,12,1,912,3.24691358,60576,102,12,0,1191,85,11,1,860,71,12,0,841,53,2
6/3/2018,Yogurt,27,3,0,104,2.739130435,56574.95652,27,3,0,117,34,3,0,116,19,3,0,82,53,2
7/3/2018,Aubergine and Chickpea Vindaloo,16,4,0,56,3.909090909,45564.72727,13,4,0,42,7,4,0,24,6,4,0,21,153,2
7/3/2018,Beef and Apple Burgers,33,11,1,326,9.181818182,54685.69697,25,13,2,289,30,12,0,354,23,15,0,342,153,2
7/3/2018,Beef and Broccoli,11,9,0,97,1.818181818,54651.90909,10,6,1,53,15,8,0,115,16,9,0,144,153,2
7/3/2018,Beef and Broccoli Stir Fry,15,10,0,152,3.733333333,53376.46667,11,10,1,95,11,10,0,110,18,10,1,173,153,2
7/3/2018,Beef and Squash Kabob,24,7,0,200,2.608695652,65252.69565,32,7,0,267,21,7,0,176,28,7,1,212,153,2
7/3/2018,Chicken and Onion Kabob,37,10,0,412,13.36111111,44536.22222,69,10,1,738,43,10,0,480,54,10,0,586,153,2
7/3/2018,Chutney,15,2,1,30,1.8,73466.26667,13,2,0,29,7,2,0,16,13,2,0,26,153,2
7/3/2018,Coconut and Beef Vindaloo,8,4,0,32,19.42857143,42935.14286,12,4,0,42,11,4,0,38,11,4,0,42,153,2
7/3/2018,Fountain Drink,49,2,0,98,7.290322581,48520.74194,27,2,0,53,33,2,0,66,42,2,0,84,153,2
7/3/2018,Lamb and Veggie Kabob,11,8,0,99,6.2,70010.7,13,8,2,99,9,8,1,71,8,8,0,73,153,2
7/3/2018,Lamb Chops,17,7,0,115,4.058823529,35448.35294,11,8,0,89,10,11,0,108,16,6,0,100,153,2
7/3/2018,Naan,20,2,0,46,3.111111111,61151.5,17,2,0,37,14,2,0,32,16,2,0,38,153,2
7/3/2018,Rice,12,2,0,34,3.083333333,50110.33333,9,2,0,22,21,2,0,42,17,2,0,34,153,2
7/3/2018,Salmon and Wheat Bran Salad,105,13,0,1278,5.54,46094.61,82,13,1,994,78,11,1,821,70,12,0,841,153,2
7/3/2018,Yogurt,42,3,0,187,3.916666667,41794.44444,32,3,0,112,23,3,0,75,24,3,0,78,153,2
8/3/2018,Aubergine and Chickpea Vindaloo,1,4,0,4,2,117,12,4,0,42,2,4,0,7,4,4,0,14,33,3
8/3/2018,Beef and Apple Burgers,19,12,0,223,4,37133.36842,21,16,0,338,18,14,1,228,28,10,0,278,33,3
8/3/2018,Beef and Broccoli,13,8,0,97,1.384615385,76994,15,9,0,128,12,7,0,85,16,10,0,161,33,3
8/3/2018,Beef and Broccoli Stir Fry,7,10,0,71,2,57261.42857,12,10,0,115,20,10,0,200,13,10,0,132,33,3
8/3/2018,Beef and Squash Kabob,36,7,0,310,2.53125,59439.59375,41,7,0,342,36,7,0,302,32,7,0,266,33,3
8/3/2018,Chicken and Onion Kabob,56,10,0,614,3.020408163,55157.85714,67,10,0,746,61,10,0,685,47,10,0,509,33,3
8/3/2018,Chutney,17,2,0,38,1.823529412,59111.88235,16,2,0,48,9,2,0,19,14,2,0,48,33,3
8/3/2018,Coconut and Beef Vindaloo,1,4,1,3,1,99999,18,4,0,63,6,4,0,21,4,4,0,16,33,3
8/3/2018,Fountain Drink,36,2,0,72,2.896551724,51855.24138,51,2,0,101,30,2,0,60,42,2,0,84,33,3
8/3/2018,Lamb and Veggie Kabob,9,8,1,73,2.111111111,66684.33333,10,8,0,94,19,8,2,140,17,8,1,143,33,3
8/3/2018,Lamb Chops,14,11,0,149,2.5,43168.21429,14,8,0,108,12,7,1,78,21,8,0,170,33,3
8/3/2018,Naan,17,2,0,46,5.411764706,53038,20,2,0,56,11,2,0,24,21,2,0,57,33,3
8/3/2018,Rice,13,2,0,32,3.583333333,66673.66667,18,2,0,74,4,2,0,8,13,2,0,38,33,3
8/3/2018,Salmon and Wheat Bran Salad,87,15,0,1290,6.73255814,48929.96512,91,16,0,1458,60,12,1,694,110,15,0,1545,33,3
8/3/2018,Yogurt,16,3,0,84,5.25,43817.6875,38,3,0,142,19,3,0,79,34,3,0,152,33,3
9/3/2018,Aubergine and Chickpea Vindaloo,10,4,0,32,2.25,37715.375,17,4,0,52,14,4,0,49,9,4,0,30,10,1
9/3/2018,Beef and Apple Burgers,29,15,2,367,1.551724138,69059.27586,37,14,0,507,37,11,0,397,46,13,2,499,10,1
9/3/2018,Beef and Broccoli,24,8,1,160,3.583333333,46040.04167,26,8,0,207,20,10,0,198,18,12,0,213,10,1
9/3/2018,Beef and Broccoli Stir Fry,18,10,0,182,1.764705882,64727.76471,28,10,0,280,16,10,0,160,21,10,0,203,10,1
9/3/2018,Beef and Squash Kabob,61,7,0,506,2.783333333,63479.85,70,7,0,620,42,7,0,345,47,7,0,396,10,1
9/3/2018,Chicken and Onion Kabob,65,10,1,675,2.412698413,60434.55556,85,10,0,934,79,10,0,847,65,10,0,724,10,1
9/3/2018,Chutney,18,2,0,44,3.722222222,39234.16667,33,2,0,77,18,2,0,54,27,2,0,80,10,1
9/3/2018,Coconut and Beef Vindaloo,13,4,1,44,3.272727273,54578.54545,14,4,0,47,13,4,0,51,16,4,0,63,10,1
9/3/2018,Fountain Drink,41,2,0,80,3.277777778,69524.72222,50,2,0,98,54,2,0,106,52,2,0,98,10,1
9/3/2018,Lamb and Veggie Kabob,25,8,1,203,3.8,56053.6,16,8,2,124,15,8,1,130,15,8,0,143,10,1
9/3/2018,Lamb Chops,19,7,1,119,2.315789474,63223.94737,31,9,0,259,21,11,0,213,14,9,0,130,10,1
9/3/2018,Naan,25,2,0,72,2.782608696,52317.6087,23,2,0,47,22,2,0,54,16,2,0,40,10,1
9/3/2018,Rice,10,2,0,22,1.4,70173.7,25,2,0,58,18,2,0,52,18,2,0,41,10,1
9/3/2018,Salmon and Wheat Bran Salad,100,13,1,1239,2.795918367,56279.15306,112,12,1,1331,133,15,0,1936,129,14,1,1713,10,1
9/3/2018,Yogurt,39,3,1,163,2.2,54391.17143,52,3,0,207,42,3,0,175,37,3,0,143,10,1
10/3/2018,Aubergine and Chickpea Vindaloo,19,4,0,60,4.933333333,40127,15,4,0,52,21,4,0,70,19,4,0,65,0,0
10/3/2018,Beef and Apple Burgers,58,10,1,510,2.931034483,67322.24138,39,13,0,496,40,13,0,520,44,11,1,431,0,0
10/3/2018,Beef and Broccoli,37,10,0,453,2.3,75054.85,18,13,0,229,30,11,0,339,22,10,0,218,0,0
10/3/2018,Beef and Broccoli Stir Fry,24,10,1,233,1.888888889,66768.11111,18,10,0,180,22,10,0,223,18,10,1,170,0,0
10/3/2018,Beef and Squash Kabob,43,7,0,367,1.761904762,78651.35714,50,7,0,429,40,7,0,347,36,7,0,303,0,0
10/3/2018,Chicken and Onion Kabob,89,10,0,988,2.686746988,67541.55422,82,10,0,915,73,10,0,778,79,10,0,875,0,0
10/3/2018,Chutney,24,2,0,78,1.333333333,85729.14286,26,2,0,73,32,2,0,112,28,2,0,70,0,0
10/3/2018,Coconut and Beef Vindaloo,13,4,0,51,3,50165.25,16,4,0,55,25,4,0,99,15,3,0,52,0,0
10/3/2018,Fountain Drink,69,2,0,134,3,72951.60417,71,2,0,141,59,2,0,113,66,2,0,131,0,0
10/3/2018,Lamb and Veggie Kabob,9,8,1,78,2.333333333,66737.33333,15,8,0,141,15,8,1,132,12,8,0,113,0,0
10/3/2018,Lamb Chops,20,23,0,459,2.7,60132.75,26,8,0,214,22,12,0,259,28,8,0,226,0,0
10/3/2018,Naan,43,2,0,115,3.675675676,64984.10811,22,2,0,56,30,2,0,82,24,2,0,50,0,0
10/3/2018,Rice,25,2,0,51,2.5,72833.18182,30,2,0,67,34,2,0,102,26,2,0,54,0,0
10/3/2018,Salmon and Wheat Bran Salad,159,13,0,2086,3.416666667,66100.83974,128,14,0,1730,125,15,0,1865,146,12,0,1778,0,0
10/3/2018,Yogurt,81,3,0,328,3.246575342,69946.50685,59,3,0,252,50,3,0,222,58,3,0,204,0,0
11/3/2018,Salmon and Wheat Bran Salad,1,21,0,21,2,113,1,132,0,132,0,0,0,0,0,0,0,0,0,0
12/3/2018,Aubergine and Chickpea Vindaloo,8,4,0,28,2.125,75010.75,6,4,0,21,10,4,1,24,8,4,0,27,0,0
12/3/2018,Beef and Apple Burgers,30,13,0,368,3.9,50061.93333,26,16,1,370,28,11,2,257,24,11,0,260,0,0
12/3/2018,Beef and Broccoli,26,8,0,213,2.291666667,75024.375,11,13,1,132,13,9,0,114,10,8,0,73,0,0
12/3/2018,Beef and Broccoli Stir Fry,7,10,1,61,2.857142857,85722.42857,12,10,0,121,5,10,0,51,17,10,1,157,0,0
12/3/2018,Beef and Squash Kabob,27,7,0,222,1.807692308,73144.69231,31,7,0,273,16,7,1,128,35,7,0,297,0,0
12/3/2018,Chicken and Onion Kabob,33,10,0,369,1.935483871,67813.35484,36,10,0,406,37,10,1,378,38,10,0,415,0,0
12/3/2018,Chutney,15,2,0,44,2.384615385,76955.07692,13,2,0,42,15,2,0,34,8,2,0,16,0,0
12/3/2018,Coconut and Beef Vindaloo,6,4,0,24,3,20061.4,7,4,0,24,6,4,0,24,15,4,1,52,0,0
12/3/2018,Fountain Drink,41,2,0,82,3.37037037,59292.59259,17,2,0,33,18,2,0,33,34,2,0,66,0,0
12/3/2018,Lamb and Veggie Kabob,5,8,2,38,5.4,60154.6,9,8,1,73,2,8,0,19,8,8,2,61,0,0
12/3/2018,Lamb Chops,4,19,1,74,2.75,50056.5,11,16,0,168,4,6,0,23,11,7,1,67,0,0
12/3/2018,Naan,14,2,0,30,5.615384615,69249.38462,13,2,0,43,12,2,0,38,21,2,0,48,0,0
12/3/2018,Rice,10,2,0,26,2.3,90005.4,11,2,0,42,12,2,0,37,16,2,0,33,0,0
12/3/2018,Salmon and Wheat Bran Salad,77,12,1,910,4.534246575,52108.06849,64,14,1,882,59,13,1,703,96,11,1,1013,0,0
12/3/2018,Yogurt,32,3,0,121,3.821428571,57173.71429,26,3,1,109,16,3,0,65,29,3,0,110,0,0
13/3/2018,Aubergine and Chickpea Vindaloo,10,4,1,30,2,66725.22222,12,4,0,41,9,4,0,32,8,4,0,28,0,0
13/3/2018,Beef and Apple Burgers,29,8,1,215,5.172413793,34613.7931,26,15,1,376,22,17,0,366,24,16,1,359,0,0
13/3/2018,Beef and Broccoli,14,8,1,108,2.928571429,43106.71429,21,9,0,171,25,15,5,245,18,10,1,174,0,0
13/3/2018,Beef and Broccoli Stir Fry,3,10,0,31,2.666666667,57,15,10,2,127,11,10,0,111,12,10,0,122,0,0
13/3/2018,Beef and Squash Kabob,19,7,0,152,3.111111111,55609.72222,46,7,0,394,20,7,0,173,22,7,0,188,0,0
13/3/2018,Chicken and Onion Kabob,46,10,0,504,3.119047619,57245.14286,36,10,0,397,37,10,0,396,47,10,1,495,0,0
13/3/2018,Chutney,13,2,0,31,1.833333333,75081.16667,16,2,0,45,18,2,2,38,7,2,0,29,0,0
13/3/2018,Coconut and Beef Vindaloo,12,4,0,44,1.555555556,66724.66667,11,4,0,35,9,4,0,36,8,4,0,32,0,0
13/3/2018,Fountain Drink,31,2,0,61,3.043478261,43639.73913,22,2,0,42,45,2,0,90,32,2,0,64,0,0
13/3/2018,Lamb and Veggie Kabob,9,8,3,52,2.666666667,66751,10,8,0,90,6,8,0,57,10,8,0,93,0,0
13/3/2018,Lamb Chops,13,9,0,108,3.076923077,61603.69231,15,8,1,105,15,13,7,91,19,8,0,149,0,0
13/3/2018,Naan,20,2,0,51,3.222222222,55694.83333,15,2,0,41,13,2,0,38,17,2,0,37,0,0
13/3/2018,Rice,8,2,0,18,1.875,50266.375,15,2,0,39,11,2,0,24,19,2,0,38,0,0
13/3/2018,Salmon and Wheat Bran Salad,62,13,0,774,4.147540984,44403.40984,81,13,0,1018,74,14,2,896,81,12,1,912,0,0
13/3/2018,Yogurt,16,3,1,56,1.8125,56301.1875,28,3,0,97,35,3,2,115,27,3,0,104,0,0
14/3/2018,Aubergine and Chickpea Vindaloo,13,4,0,42,4.615384615,61567.07692,13,4,0,44,13,4,0,42,16,4,0,56,0,0
14/3/2018,Beef and Apple Burgers,39,8,1,303,5.615384615,51376.20513,32,13,1,382,31,16,1,486,33,11,1,326,0,0
14/3/2018,Beef and Broccoli,8,6,0,47,8.714285714,57175,22,8,0,180,19,8,0,153,11,9,0,97,0,0
14/3/2018,Beef and Broccoli Stir Fry,10,10,1,94,1.777777778,77801.66667,27,10,0,267,11,10,0,109,15,10,0,152,0,0
14/3/2018,Beef and Squash Kabob,44,7,0,380,2.261904762,69069.54762,38,7,0,328,30,7,0,260,24,7,0,200,0,0
14/3/2018,Chicken and Onion Kabob,51,10,1,538,4.177777778,48953.4,65,10,0,696,57,10,1,600,37,10,0,412,0,0
14/3/2018,Chutney,12,2,0,28,4.916666667,58414.75,24,2,0,53,12,2,0,33,15,2,1,30,0,0
14/3/2018,Coconut and Beef Vindaloo,7,4,0,28,1.5,50072.25,20,4,0,67,17,4,0,63,8,4,0,32,0,0
14/3/2018,Fountain Drink,33,2,0,65,4.133333333,53379.06667,57,2,0,112,37,2,0,74,49,2,0,98,0,0
14/3/2018,Lamb and Veggie Kabob,14,8,2,112,5.076923077,69293.53846,6,8,1,48,10,8,1,82,11,8,0,99,0,0
14/3/2018,Lamb Chops,11,7,0,79,4.363636364,36464.54545,22,9,0,203,15,10,0,147,17,7,0,115,0,0
14/3/2018,Naan,19,2,0,40,2.894736842,63174.21053,25,2,0,71,12,2,0,34,20,2,0,46,0,0
14/3/2018,Rice,13,2,0,32,1.538461538,69388.92308,14,2,0,27,16,2,0,37,12,2,0,34,0,0
14/3/2018,Salmon and Wheat Bran Salad,101,11,0,1109,4.652631579,50601.22105,121,12,0,1450,88,13,0,1129,105,13,0,1278,0,0
14/3/2018,Yogurt,30,3,0,97,2.551724138,55253.13793,36,3,0,152,38,3,0,150,42,3,0,187,0,0
15/3/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,2.5,66680.16667,12,4,0,38,6,4,0,21,1,4,0,4,0,0
15/3/2018,Beef and Apple Burgers,35,9,1,275,4,45821.6,26,16,1,413,33,13,0,414,19,12,0,223,0,0
15/3/2018,Beef and Broccoli,7,7,0,46,7,57158.71429,21,10,0,217,17,13,1,204,13,8,0,97,0,0
15/3/2018,Beef and Broccoli Stir Fry,18,10,0,180,15.77777778,50063.27778,16,10,0,160,15,10,0,151,7,10,0,71,0,0
15/3/2018,Beef and Squash Kabob,32,7,0,280,3.125,56338.5625,37,7,0,318,40,7,3,288,36,7,0,310,0,0
15/3/2018,Chicken and Onion Kabob,34,10,0,371,3.90625,53204.90625,43,10,0,464,53,10,0,597,56,10,0,614,0,0
15/3/2018,Chutney,19,2,0,46,3.789473684,57949.36842,21,2,0,56,9,2,0,19,17,2,0,38,0,0
15/3/2018,Coconut and Beef Vindaloo,8,4,0,32,3.25,75043,11,4,0,38,13,4,0,52,1,4,1,3,0,0
15/3/2018,Fountain Drink,43,2,0,82,5.956521739,39215.91304,44,2,0,86,51,2,0,101,36,2,0,72,0,0
15/3/2018,Lamb and Veggie Kabob,7,8,0,65,2,71452,11,8,1,92,15,8,1,127,9,8,1,73,0,0
15/3/2018,Lamb Chops,24,8,1,163,3.666666667,50112.95833,15,10,2,122,16,10,0,160,14,11,0,149,0,0
15/3/2018,Naan,20,2,0,44,2.684210526,52778.21053,26,2,0,68,27,2,0,68,17,2,0,46,0,0
15/3/2018,Rice,16,2,0,34,2.333333333,53516.13333,11,2,0,38,15,2,0,33,13,2,0,32,0,0
15/3/2018,Salmon and Wheat Bran Salad,80,13,0,989,4.116883117,48170,114,14,0,1585,85,15,1,1187,87,15,0,1290,0,0
15/3/2018,Yogurt,40,3,0,151,2.513513514,62248.02703,30,3,0,114,35,3,0,151,16,3,0,84,0,0
16/3/2018,Aubergine and Chickpea Vindaloo,13,4,0,42,1.909090909,72903.45455,15,4,0,52,7,4,0,24,10,4,0,32,43,2
16/3/2018,Beef and Apple Burgers,53,13,1,615,3.056603774,73730.9434,35,13,0,470,35,12,0,420,29,15,2,367,43,2
16/3/2018,Beef and Broccoli,27,9,1,204,2.37037037,63021.92593,14,8,0,111,28,8,0,219,24,8,1,160,43,2
16/3/2018,Beef and Broccoli Stir Fry,12,10,0,122,2.833333333,50090.33333,22,10,0,222,28,9,0,243,18,10,0,182,43,2
16/3/2018,Beef and Squash Kabob,58,7,0,500,2.660714286,62570.14286,46,7,1,370,42,7,0,358,61,7,0,506,43,2
16/3/2018,Chicken and Onion Kabob,54,10,0,606,3.490196078,62820,94,10,1,989,49,10,1,521,65,10,1,675,43,2
16/3/2018,Chutney,16,2,0,43,3,53452.4,31,2,0,75,23,2,0,64,18,2,0,44,43,2
16/3/2018,Coconut and Beef Vindaloo,18,4,1,60,2,76975.30769,11,4,0,38,13,4,0,52,13,4,1,44,43,2
16/3/2018,Fountain Drink,66,2,0,123,3.244444444,53443.53333,69,2,0,137,41,2,0,82,41,2,0,80,43,2
16/3/2018,Lamb and Veggie Kabob,12,8,1,104,5.083333333,58369.58333,21,8,0,191,8,8,0,77,25,8,1,203,43,2
16/3/2018,Lamb Chops,22,8,1,146,2.363636364,72794.81818,22,9,0,199,23,9,0,209,19,7,1,119,43,2
16/3/2018,Naan,29,2,0,59,2.444444444,63036.66667,31,2,0,72,36,2,0,98,25,2,0,72,43,2
16/3/2018,Rice,28,2,0,71,1.592592593,70426.37037,29,2,0,64,22,2,0,68,10,2,0,22,43,2
16/3/2018,Salmon and Wheat Bran Salad,125,15,1,1833,4.193548387,49328,138,13,0,1730,112,13,0,1439,100,13,1,1239,43,2
16/3/2018,Yogurt,41,3,1,137,2.051282051,69331.74359,74,3,0,281,31,3,0,111,39,3,1,163,43,2
17/3/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,1.166666667,83603.33333,16,4,0,52,23,4,0,80,19,4,0,60,24,3
17/3/2018,Beef and Apple Burgers,29,14,1,375,2,79350.34483,34,11,1,369,30,14,0,400,58,10,1,510,24,3
17/3/2018,Beef and Broccoli,23,10,0,223,1.590909091,63772.86364,15,8,0,117,20,7,1,136,37,10,0,453,24,3
17/3/2018,Beef and Broccoli Stir Fry,23,10,0,232,2.826086957,47907.86957,11,10,0,111,29,10,0,296,24,10,1,233,24,3
17/3/2018,Beef and Squash Kabob,55,7,0,460,1.826923077,80813.63462,60,7,0,522,46,7,0,386,43,7,0,367,24,3
17/3/2018,Chicken and Onion Kabob,66,10,0,732,3.8,58391.2,81,10,0,899,65,10,0,713,89,10,0,988,24,3
17/3/2018,Chutney,17,2,0,36,2.3125,68860,26,2,0,79,12,2,0,28,24,2,0,78,24,3
17/3/2018,Coconut and Beef Vindaloo,22,4,0,88,2.933333333,66710.4,16,4,0,52,18,4,0,72,13,4,0,51,24,3
17/3/2018,Fountain Drink,55,2,0,101,1.866666667,66743.73333,60,2,0,119,55,2,0,108,69,2,0,134,24,3
17/3/2018,Lamb and Veggie Kabob,16,8,0,153,11.3125,25036.6875,17,8,0,161,13,8,0,119,9,8,1,78,24,3
17/3/2018,Lamb Chops,23,9,1,181,4.434782609,52337.6087,20,10,0,189,25,12,1,276,20,23,0,459,24,3
17/3/2018,Naan,22,2,0,54,1.545454545,63769.90909,26,2,0,63,21,2,0,52,43,2,0,115,24,3
17/3/2018,Rice,15,2,0,42,4.533333333,66788.93333,20,2,0,48,20,2,0,50,25,2,0,51,24,3
17/3/2018,Salmon and Wheat Bran Salad,72,14,1,964,3.111111111,55660.26389,101,13,0,1309,109,13,1,1402,159,13,0,2086,24,3
17/3/2018,Yogurt,39,3,0,163,2.486486486,59584.81081,40,3,0,161,61,3,0,237,81,3,0,328,24,3
19/3/2018,Aubergine and Chickpea Vindaloo,7,4,0,24,4,42976.85714,18,4,0,63,6,4,0,21,8,4,0,28,0,0
19/3/2018,Beef and Apple Burgers,37,12,1,414,3.675675676,54196.10811,22,14,1,283,22,12,1,232,30,13,0,368,0,0
19/3/2018,Beef and Broccoli,24,8,5,145,2.631578947,57994.42105,11,9,0,95,9,8,0,75,26,8,0,213,0,0
19/3/2018,Beef and Broccoli Stir Fry,13,10,0,128,4.416666667,25272.08333,12,10,0,120,7,10,0,68,7,10,1,61,0,0
19/3/2018,Beef and Squash Kabob,33,7,0,274,3.75,59411.25,33,7,0,273,27,7,0,232,27,7,0,222,0,0
19/3/2018,Chicken and Onion Kabob,51,10,0,550,8.787234043,51116.6383,53,10,0,583,43,10,0,472,33,10,0,369,0,0
19/3/2018,Chutney,26,2,1,58,7.695652174,56714.86957,14,2,0,46,16,2,0,33,15,2,0,44,0,0
19/3/2018,Coconut and Beef Vindaloo,8,4,0,32,19.85714286,28600,14,4,0,49,4,4,0,16,6,4,0,24,0,0
19/3/2018,Fountain Drink,39,2,0,74,3.25,56362.96875,44,2,0,81,30,2,0,56,41,2,0,82,0,0
19/3/2018,Lamb and Veggie Kabob,16,8,1,129,9.615384615,30881.38462,16,8,1,139,9,8,1,78,5,8,2,38,0,0
19/3/2018,Lamb Chops,15,8,6,78,2.583333333,83466.58333,8,12,1,82,11,9,0,94,4,19,1,74,0,0
19/3/2018,Naan,22,2,0,52,1.863636364,59205.90909,20,2,0,52,10,2,0,24,14,2,0,30,0,0
19/3/2018,Rice,19,2,0,44,1.473684211,63304.26316,10,2,0,26,13,2,0,24,10,2,0,26,0,0
19/3/2018,Salmon and Wheat Bran Salad,83,12,2,898,4.897435897,52669.60256,69,12,1,803,65,12,0,755,77,12,1,910,0,0
19/3/2018,Yogurt,25,3,2,86,2.714285714,38266.71429,21,3,0,74,17,3,0,71,32,3,0,121,0,0
20/3/2018,Aubergine and Chickpea Vindaloo,4,4,0,14,2,50162.5,9,4,0,32,9,4,0,28,10,4,1,30,0,0
20/3/2018,Beef and Apple Burgers,42,13,1,516,3.571428571,69175,23,9,0,213,19,13,0,238,29,8,1,215,0,0
20/3/2018,Beef and Broccoli,12,7,0,83,3.833333333,50166.41667,18,13,1,226,11,10,0,105,14,8,1,108,0,0
20/3/2018,Beef and Broccoli Stir Fry,14,10,0,146,2.357142857,42921.35714,9,10,0,87,3,10,0,31,3,10,0,31,0,0
20/3/2018,Beef and Squash Kabob,38,7,0,328,2.555555556,55640.58333,36,7,0,308,11,7,0,95,19,7,0,152,0,0
20/3/2018,Chicken and Onion Kabob,51,10,1,537,2.958333333,60509.3125,30,10,0,341,27,10,1,292,46,10,0,504,0,0
20/3/2018,Chutney,10,2,0,31,1.333333333,88890.11111,20,2,0,58,16,2,0,44,13,2,0,31,0,0
20/3/2018,Coconut and Beef Vindaloo,12,4,0,48,3,45649.09091,6,4,0,21,13,4,0,52,12,4,0,44,0,0
20/3/2018,Fountain Drink,26,2,0,52,3.15,60062.55,28,2,0,56,27,2,0,54,31,2,0,61,0,0
20/3/2018,Lamb and Veggie Kabob,14,8,0,137,7,8467.5,6,8,0,56,3,8,0,28,9,8,3,52,0,0
20/3/2018,Lamb Chops,19,7,0,138,2.947368421,52782.68421,17,8,1,119,11,7,0,75,13,9,0,108,0,0
20/3/2018,Naan,22,2,0,58,2.727272727,63698.59091,16,2,0,40,10,2,0,28,20,2,0,51,0,0
20/3/2018,Rice,22,2,0,50,2.1,55178.85,17,2,0,52,11,2,0,24,8,2,0,18,0,0
20/3/2018,Salmon and Wheat Bran Salad,89,14,0,1209,3.147727273,56925.17045,76,14,0,1010,68,12,0,818,62,13,0,774,0,0
20/3/2018,Yogurt,34,3,0,113,2.24137931,55304.86207,29,3,0,117,18,3,0,72,16,3,1,56,0,0
21/3/2018,Aubergine and Chickpea Vindaloo,14,4,0,46,2.5,58347.66667,17,4,0,60,11,4,0,38,13,4,0,42,0,0
21/3/2018,Beef and Apple Burgers,31,11,1,301,3.451612903,71006,35,14,1,482,38,11,0,393,39,8,1,303,0,0
21/3/2018,Beef and Broccoli,16,14,0,224,1.9375,81295.0625,17,8,0,129,19,9,0,172,8,6,0,47,0,0
